company_name,linkedin_url,description
Bristow Helicopters,https://linkedin.com/company/bristow-group-inc,"Bristow is the world's leading provider of offshore oil and gas transportation, search and rescue (SAR) and aircraft support services to government and civil ..."
British Airways,https://linkedin.com/company/british-airways,"As a global airline and the UK's flag carrier, British Airways has been flying its customers to where they need to be for more than 100 years."
Brussels Airlines,https://linkedin.com/company/brussels-airlines,Brussels Airlines is the home carrier of Belgium and one of the four network airlines of the Lufthansa Group. It connects the European capital from Brussels ...
Buffalo Airways,https://linkedin.com/company/buffaloairways,"Buffalo Airways Ltd. is an Airlines/Aviation company located in 1000 Buffalo Drive, Hay River, NT, Canada."
Bul Air,https://linkedin.com/company/bul-air,"A privately-owned company to provide the best in class quality, safety and comfort on charter services."
Bulgaria Air,https://linkedin.com/company/bulgaria-air,Bulgaria Air is the National air carrier of Republic of Bulgaria based at Sofia Airport /SOF/. The airline also operates scheduled and charter flights from ...
Buraq Air,https://linkedin.com/company/buraq-air-transport,"Industry: Airlines and Aviation ; Company size: 51-200 employees ; Headquarters: Tripoli, Tripoli ..."
CAA,https://linkedin.com/company/civil-aviation-authority,We are the UK's aviation and aerospace regulator. We strive to ensure the aviation industry meets the highest safety standards in order to protect air ...
Caicos Express Airways,https://linkedin.com/company/caicos-express-airways,"Caicos Express Airways | 151 followers on LinkedIn. Turks and Caicos-based airline connecting TCI, Haiti, Dominican Republic, and Jamaica since 2007 | Turks ..."
Cambodia Airways,https://linkedin.com/company/cambodia-airways,"Cambodia Airways Co., Ltd. is a local Cambodian airline based in Phnom Penh. Established in September 2017, the company launched its inaugural flight on July ..."
CAMEX Airlines,https://linkedin.com/company/camex-airlines,CAMEX Airlines is a charter airline with the ability to reach across the globe even on short notice. With thousands of hours of airline and cargo ...
Canada - Royal Canadian Air Force,https://linkedin.com/company/rcaf-arc,"Since its inception on 1 April 1924, the Royal Canadian Air Force (RCAF) has been a combat-tested force with decades of experience in the full spectrum of ..."
Canadian North,https://linkedin.com/company/canadian-north,"Canadian North connects people and delivers essential goods throughout Northern communities in Canada – safely, reliably and always with ..."
CanaryFly,https://linkedin.com/company/canaryfly,Canaryfly es la primera aerolínea Low Cost que vuela entre las Islas Canarias. En 2017 decidimos hacer las cosas de manera diferente y hemos conseguido en un ...
CanWest Air,https://linkedin.com/company/can-west-corporate-air-charters-ltd.,"Can-West Corporate Air Charters offers charter service through our Edmonton, Slave Lake and Wabasca bases. From these locations we serve Western Canada."
Cape Air,https://linkedin.com/company/capeair,The nation's largest commuter airline connecting communities across the United States and Caribbean for over 30 years.
Capital Air Ambulance,https://linkedin.com/company/capitalairambulance,"The UK's specialist air ambulance operator, providing rapid response UK, EU and global medical repatriations."
Cardig Air,https://linkedin.com/company/pt-cardig-air,Website: www.cardig-air.com. External link for PT. Cardig Air. Industry: Airlines and Aviation. Company size: 51-200 employees. Type: Privately Held ...
CareFlight,https://linkedin.com/company/careflight,"CareFlight is an Australian aeromedical charity, established in 1986. CareFlight's mission is to save lives, speed recovery and serve the community."
Cargo Air,https://linkedin.com/company/cargo-air-ltd,Cargo Air is cargo airline established in 1997 as operator of 6 aircraft AN-12 till 2007 and currently operating with B737-300/400 freighters.
Cargojet Airways,https://linkedin.com/company/cargojet-income-fund,Cargojet provides domestic and trans-border air cargo services in addition to aircraft handling and aircraft and airport equipment fueling services.
Carpatair,https://linkedin.com/company/carpatair-sa,"Founded in 1999, Carpatair is one of the oldest airlines in Romania with headquarters in Timisoara and presently a charter and wet lease airline."
Carson Air,https://linkedin.com/company/carsonair,"We are the largest provider of Air Ambulance Services BC, with experience with Cargo and Flight Training."
Caspian Airlines,https://linkedin.com/company/caspian-airlines,"an airline headquartered in Tehran, Iran. Established in 1993, it operates services between Tehran and other major cities in Iran and international flights."
Castle Aviation,https://linkedin.com/company/castleaviation,"The leader in passenger, cargo transportation and aircraft maintenance in Ohio. Located at the Akron-Canton Airport, our professional staff and aircraft will ..."
companies_name,https://linkedin.com/company/techasoft-pvt-ltd,Techasoft Pvt. Ltd is one of the fast growing IT companies that provide a holistic IT solution to businesses across geographies.
Cavok Air,https://linkedin.com/company/cavok-air,The main activity directions of CAVOK AIR are: — Air cargo transportation — DG and special cargo transportation — Cargo charter operations with 24H flight watch ...
Cayman Airways,https://linkedin.com/company/cayman-airways,"Since 1968, Cayman Airways has been serving the Cayman Islands as the country's national airline, offering more flights to and from the Cayman Islands than any ..."
Cebu Pacific,https://linkedin.com/company/cebupacificair,"The Philippines' leading airline, Cebu Pacific (CEB) entered the aviation industry in March 1996 and pioneered the “low fare, great value” strategy in the ..."
Ceiba Intercontinental,https://linkedin.com/company/oatc-omni-aviation-training-center,"For over 1️⃣0️⃣ years, White Airways operated a Boeing 777-2FB/LR on behalf of Ceiba Intercontinental. The 777LR variant holds the world record for the ..."
CemAir,https://linkedin.com/company/cemair,"CemAir is an aviation company based at OR Tambo International Airport, Jhb. The company owns and operates a fleet of Beechcraft 1900's and CRJ regional jets ..."
Central Airlines,https://linkedin.com/company/central-airlines,"Central Airline's technologically advanced fleet of 777Fand 737s offers flexible, creative, and award-winning solutions that meet your unique needs."
Central Mountain Air,https://linkedin.com/company/flycma,"Central Mountain Air | 7623 followers on LinkedIn. Cargo, Charter, and Scheduled airline proudly operating in Canada since 1987."
Centreline,https://linkedin.com/company/centrelineav,"Centreline has a well-earned reputation as the “go to” choice for private jet management, private jet charter, aircraft maintenance, executive ground handling ..."
Chalair Aviation,https://linkedin.com/company/chalair-aviation,"Chalair Aviation is an airlines/aviation company based out of ROUTE DE CAEN, CARPIQUET, Lower Normandy, France. Website: http://www.chalair ..."
Challenge Airlines BE,https://linkedin.com/company/ace-aviation-group,"Challenge Group is a unique, international air cargo conglomerate offering tailored and integrated end-to-end logistics solutions."
Chartright Air,https://linkedin.com/company/chartright-air-group,"Chartright Air Group is a leading Canadian aviation services provider, offering a full range of solutions including private jet charter, JetClub memberships, ..."
CHC Helicopter,https://linkedin.com/company/chc-helicopter,"CHC Helicopter provides unmatched helicopter services including transportation, Search and Rescue deployment, and MRO."
Chengdu Airlines,https://linkedin.com/company/chengdu-airlines-co-ltd-,"Chengdu Airlines Co., Ltd. · Truck Transportation · About us · Locations · Employees at Chengdu Airlines Co., Ltd. · Similar pages · Browse jobs · Sign in to ..."
China Cargo Airlines,https://linkedin.com/company/china-cargo-airlines-co-ltd,"China Cargo Airlines is a cargo airline with its head office at Hongqiao International Airport in Shanghai, People's Republic of China."
China Express Airlines,https://linkedin.com/company/china-express-airlines,"China Express Airlines is an airline with its corporate headquarters on the grounds of Chongqing Jiangbei International Airport, Chongqing, People's Republic ..."
China United Airlines,https://linkedin.com/company/china-airlines,"Founded: December 16, 1959 Stock listed: February 26, 1993 Registered capital: NTD 54,209,846,500 160 destinations in 29 countries/districts, as of 30 JUN, ..."
Chrono Aviation,https://linkedin.com/company/chrono-aviation,Chrono Aviation is an aircraft charter and management company based in Quebec City. Our mission is to offer a service that has SAFETY as a priority.
CITIC Offshore Helicopter,https://linkedin.com/company/citic-offshore-helicopter-co-ltd,"Citic Offshore Helicopter is a airlines/aviation company based out of SHENZHEN, GNG, China. Website: http://www.china-cohc.com."
Colorful Guizhou Airlines,https://linkedin.com/company/transviet-cargo,... Colorful Guizhou Airlines (GY) over the past year. We sincerely thank GY for placing your trust in us as your partner in the Vietnamese market. This warm ...
Comlux,https://linkedin.com/company/comlux,"Comlux is one of the leaders in Business Aviation, Transaction and Completion services. For 20 years now, we have been Engineering luxury for VIP customers."
CommuteAir,https://linkedin.com/company/commuteair,CommuteAir is a regional airline operating flights on behalf of United Airlines as a United Express partner. With a fleet of more than 55 Embraer ERJ145 ...
